base_country,to_country,distance,distance_units,transaction_cost
AF,LY,3031.7556099270323,6.0,16.0
AF,MA,4240.9835926312635,8.0,18.0
AF,MC,3241.787330308652,6.0,16.0
AF,MD,2231.736382008851,4.0,14.0
AF,ME,2651.5925554160904,5.0,15.0
AF,MG,3891.5542853147485,8.0,18.0
AF,MH,6704.605016705816,13.0,23.0
AF,MK,2534.7607820998996,5.0,15.0
AF,ML,4516.411103768154,9.0,19.0
AF,MM,1905.2722646047227,4.0,14.0
AF,MN,2076.6758330051885,4.0,14.0
AF,MO,2884.1914756196766,6.0,16.0
AF,MP,4864.524895649691,10.0,20.0
AF,MQ,7681.064679827715,15.0,25.0
AF,MR,4792.033667475458,10.0,20.0
AF,MS,7628.648019861186,15.0,25.0
AF,MT,2985.898256842837,6.0,16.0
AF,MU,3810.0396163831133,8.0,18.0
AF,MV,2153.147768488404,4.0,14.0
AF,MW,3931.4504291836756,8.0,18.0
AF,MX,8407.7135069803,17.0,27.0
AF,MY,3008.997642713962,6.0,16.0
AF,MZ,4206.766211441732,8.0,18.0
AF,NA,5090.0119790055505,10.0,20.0
AF,NC,7448.87751745141,15.0,25.0
AF,NE,3823.6327771862925,8.0,18.0
AF,NF,7847.610345873892,16.0,26.0
AF,NG,4101.404005303298,8.0,18.0
AF,NI,8745.150462900876,17.0,27.0
AF,NL,3276.8361955609653,7.0,17.0
AF,NO,3176.9161572965754,6.0,16.0
AF,NP,1041.7104756863785,2.0,12.0
AF,NR,6766.621961201686,14.0,24.0
AF,NU,8779.330083214116,18.0,28.0
AF,NZ,8527.327764799897,17.0,27.0
AF,OM,1119.2458088489786,2.0,12.0
AF,PA,8848.618071838473,18.0,28.0
AF,PE,9521.418945755213,19.0,29.0
AF,PF,9888.45869642551,20.0,30.0
AF,PG,5683.754429497793,11.0,21.0
AF,PH,3675.418931965257,7.0,17.0
AF,PK,264.14596586213844,1.0,11.0
AF,PL,2688.6705499469754,5.0,15.0
AF,PM,5856.2571932007295,12.0,22.0
AF,PN,11325.345020666848,23.0,33.0
AF,PR,7743.567757858643,15.0,25.0
AF,PS,1880.2642741679917,4.0,14.0
AF,PT,4098.9060863717705,8.0,18.0
AF,PW,4606.224494720276,9.0,19.0
AF,PY,9131.146207772486,18.0,28.0
AF,QA,1153.799231355989,2.0,12.0
AF,RE,3887.327611179546,8.0,18.0
AF,RO,2378.2426879186078,5.0,15.0
AF,RS,2566.5798656698444,5.0,15.0
AF,RU,2520.114204585062,5.0,15.0
AF,RW,3489.935348710818,7.0,17.0
AF,SA,1530.0143268298957,3.0,13.0
AF,SB,6728.3507220044585,13.0,23.0
AF,SC,2784.955927665358,6.0,16.0
AF,SD,2763.8260853332695,6.0,16.0
AF,SE,2831.9113198818914,6.0,16.0
AF,SG,3240.6819486499157,6.0,16.0
AF,SH,6486.26641183187,13.0,23.0
AF,SI,2856.317134164954,6.0,16.0
AF,SJ,3291.9289796934363,7.0,17.0
AF,SK,2639.8878975188886,5.0,15.0
AF,SL,5292.223761622147,11.0,21.0
AF,SM,2990.954020272142,6.0,16.0
AF,SN,5220.9782221113965,10.0,20.0
AF,SO,2420.2356495238364,5.0,15.0
AF,SR,7940.999289678142,16.0,26.0
AF,ST,4577.209840389252,9.0,19.0
AF,SV,8797.409397624902,18.0,28.0
AF,SY,1633.0098258114274,3.0,13.0
AF,SZ,4805.523774963485,10.0,20.0
AF,TC,7760.931566304711,16.0,26.0
AF,TD,3292.5352889357364,7.0,17.0
AF,TF,5750.800652616644,12.0,22.0
AF,TG,4564.701603358772,9.0,19.0
AF,TH,2413.869482098588,5.0,15.0
AF,TJ,393.59022873320527,1.0,11.0
AF,TK,8300.984303359477,17.0,27.0
AF,TL,4811.1779884057205,10.0,20.0
AF,TM,570.6758157348777,1.0,11.0
AF,TN,3287.837045749221,7.0,17.0
AF,TO,8542.920519455794,17.0,27.0
AF,TR,1827.4210419023975,4.0,14.0
AF,TT,7885.211286750057,16.0,26.0
AF,TV,7633.315427417815,15.0,25.0
AF,TW,3264.027095644726,7.0,17.0
AF,TZ,3515.4199899167425,7.0,17.0
AF,UA,2119.464726784568,4.0,14.0
AF,UG,3207.8053515232373,6.0,16.0
AF,US,7414.564602066358,15.0,25.0
AF,UY,9211.227793069218,18.0,28.0
AF,UZ,541.5102177542835,1.0,11.0
AF,VA,3008.9749369287856,6.0,16.0
AF,VC,7775.566308772937,16.0,26.0
AF,VE,8352.382014390678,17.0,27.0
AF,VG,7650.139030557193,15.0,25.0
AF,VI,7665.579896939114,15.0,25.0
AF,VN,2879.2374877529573,6.0,16.0
AF,VU,7327.936006742452,15.0,25.0
AF,WF,8178.431806993245,16.0,26.0
AF,WS,8467.030200499177,17.0,27.0
AF,XK,2574.395452794604,5.0,15.0
AF,YE,1743.9778883101978,3.0,13.0
AF,YT,3555.0476758555724,7.0,17.0
AF,ZA,5326.926703011158,11.0,21.0
AF,ZM,4176.1290666827,8.0,18.0
AF,ZW,4452.339467096123,9.0,19.0
AG,AD,4082.377262412319,8.0,18.0
AG,AE,7271.9913092166,15.0,25.0
AG,AF,7594.94782442845,15.0,25.0
AG,AI,115.91945044981502,0.0,10.0
AG,AL,5038.36827929202,10.0,20.0
AG,AM,6309.5480093354545,13.0,23.0
AG,AN,589.2172438151466,1.0,11.0
AG,AO,5777.458263756203,12.0,22.0
AG,AQ,6888.370103147901,14.0,24.0
AG,AR,3834.905553128093,8.0,18.0
AG,AS,7692.358631135714,15.0,25.0
AG,AT,4723.235972923536,9.0,19.0
AG,AU,11285.575529480313,23.0,33.0
AG,AW,629.4340530168614,1.0,11.0
AG,AZ,6429.413470228466,13.0,23.0
AG,BA,4890.0773426787,10.0,20.0
AG,BB,306.5303171955822,1.0,11.0
AG,BD,9052.135607646138,18.0,28.0
AG,BE,4276.384853334342,9.0,19.0
AG,BF,4025.6611257094937,8.0,18.0
AG,BG,5289.961897177697,11.0,21.0
AG,BH,7014.759289849775,14.0,24.0
AG,BI,6399.89580298208,13.0,23.0
AG,BJ,4329.029258532125,9.0,19.0
AG,BM,1070.5063511990372,2.0,12.0
AG,BN,10925.92356325622,22.0,32.0
AG,BO,2307.562964527648,5.0,15.0
AG,BR,2264.714950014778,5.0,15.0
AG,BS,1145.5296843404915,2.0,12.0
AG,BT,8839.028154351425,18.0,28.0
AG,BV,6239.829824957438,12.0,22.0
AG,BW,6444.9250358315,13.0,23.0
AG,BY,5263.224805602456,11.0,21.0
AG,BZ,1761.6931851491497,4.0,14.0
AG,CA,3554.4447720852704,7.0,17.0
AG,CC,10971.997248439378,22.0,32.0
AG,CD,5876.021993428741,12.0,22.0
AG,CF,5606.911710924817,11.0,21.0
AG,CG,5406.2280652354575,11.0,21.0
AG,CH,4426.138159689621,9.0,19.0
AG,CI,3841.263115970289,8.0,18.0
AG,CK,7137.131110430128,14.0,24.0
AG,CL,3699.1708592519085,7.0,17.0
AG,CM,5026.475018321524,10.0,20.0
AG,CN,8667.099438404744,17.0,27.0
AG,CO,1208.806297416171,2.0,12.0
AG,CR,1558.2537913288916,3.0,13.0
AG,CU,1086.3373234016221,2.0,12.0
AG,CV,2499.863941687216,5.0,15.0
AG,CX,11481.336849455784,23.0,33.0
AG,CY,5831.467368594396,12.0,22.0
AG,CZ,4760.2064213796275,10.0,20.0
AG,DE,4540.298317963727,9.0,19.0
AG,DJ,6904.195572840358,14.0,24.0
AG,DK,4527.678013767303,9.0,19.0
AG,DM,117.16490906006952,0.0,10.0
AG,DO,562.0459690211052,1.0,11.0
AG,DZ,4076.767736894462,8.0,18.0
AG,EC,1717.8686915554422,3.0,13.0
AG,EE,5102.651817462666,10.0,20.0
AG,EG,5846.967570414688,12.0,22.0
AG,EH,3185.403558389405,6.0,16.0
AG,ER,6648.249557864033,13.0,23.0
AG,ES,3791.708612230947,8.0,18.0
AG,ET,6831.352296439004,14.0,24.0
AG,FI,5102.6099683736065,10.0,20.0
AG,FJ,8406.322297473682,17.0,27.0
AG,FK,4759.544501996469,10.0,20.0
AG,FM,9654.098848241923,19.0,29.0
AG,FO,4063.449455162643,8.0,18.0
AG,FR,4137.991716995629,8.0,18.0
AG,GA,5140.71270879588,10.0,20.0
AG,GB,4024.0166094933697,8.0,18.0
AG,GD,331.7618201052355,1.0,11.0
AG,GE,6168.039463247954,12.0,22.0
AG,GF,1080.699233796817,2.0,12.0
AG,GG,3955.436001510961,8.0,18.0
AG,GH,4132.524924344958,8.0,18.0
AG,GI,3672.435100135233,7.0,17.0
AG,GL,3856.062272503679,8.0,18.0
AG,GM,3101.9535716246696,6.0,16.0
AG,GN,3524.875671824716,7.0,17.0
AG,GP,18.469183271532685,0.0,10.0
AG,GQ,5000.879977965701,10.0,20.0
AG,GR,5146.83332995813,10.0,20.0
AG,GS,5158.695789071717,10.0,20.0
AG,GT,1884.9146646566023,4.0,14.0
AG,GU,9655.853723436083,19.0,29.0
AG,GW,3133.316247282648,6.0,16.0
AG,GY,865.0064845269762,2.0,12.0
AG,GZ,5957.604235056366,12.0,22.0
AG,HK,9696.559650308267,19.0,29.0
AG,HM,8981.87282244708,18.0,28.0
AG,HN,1626.5617600120534,3.0,13.0
AG,HR,4761.976930659119,10.0,20.0
AG,HT,701.5681952238024,1.0,11.0
AG,HU,4956.223998764515,10.0,20.0
AG,ID,11275.45089154672,23.0,33.0
AG,IE,3797.637723440945,8.0,18.0
AG,IL,5994.674905777782,12.0,22.0
AG,IM,3958.612940920237,8.0,18.0
AG,IN,8716.148220306008,17.0,27.0
AG,IO,9224.906728183525,18.0,28.0
AG,IQ,6426.912447683082,13.0,23.0
AG,IR,6974.6361124975265,14.0,24.0
AG,IS,3852.0421778038367,8.0,18.0
AG,IT,4642.30687051028,9.0,19.0
AG,JE,3971.7553923528712,8.0,18.0
AG,JM,1023.2367794310479,2.0,12.0
AG,JO,6082.806223759652,12.0,22.0
AG,JP,8530.285425238146,17.0,27.0
AG,KE,6859.51152012736,14.0,24.0
AG,KG,7545.570131241938,15.0,25.0
AG,KH,10199.949433175552,20.0,30.0
AG,KI,7405.027173000558,15.0,25.0
AG,KM,7478.8279353981725,15.0,25.0
AG,KN,68.27075831163538,0.0,10.0
AG,KP,8425.89907068186,17.0,27.0
AG,KR,8723.939220159267,17.0,27.0
AG,KW,6740.841690033828,13.0,23.0
AG,KY,1242.3595356581307,2.0,12.0
AG,KZ,6942.480872768014,14.0,24.0
AG,LA,9672.345122151055,19.0,29.0
AG,LB,5990.111387691013,12.0,22.0
AG,LC,224.43850166160468,0.0,10.0
AG,LI,4489.507809243194,9.0,19.0
AG,LK,9353.919120665678,19.0,29.0
AG,LR,3606.668950342306,7.0,17.0
AG,LS,6796.0439770868325,14.0,24.0
AG,LT,5086.7822398661365,10.0,20.0
AG,LU,4344.148775447699,9.0,19.0
AG,LV,5101.032813788424,10.0,20.0
AG,LY,5040.1033107028725,10.0,20.0
AG,MA,3550.4446244488495,7.0,17.0
AG,MC,4379.437285761543,9.0,19.0
AG,MD,5364.129549890052,11.0,21.0
AG,ME,4983.876225376369,10.0,20.0
AG,MG,7779.001082110324,16.0,26.0
AG,MH,8451.801447564994,17.0,27.0
AG,MK,5114.630934983588,10.0,20.0
AG,ML,3797.007988331675,8.0,18.0
AG,MM,9351.71498750273,19.0,29.0
AG,MN,7930.6503154444645,16.0,26.0
AG,MO,9705.98871375834,19.0,29.0
AG,MP,9425.741686819534,19.0,29.0
AG,MQ,174.85872150319003,0.0,10.0
AG,MR,3319.5158899099943,7.0,17.0
AG,MS,33.93608147442699,0.0,10.0
AG,MT,4772.439090467001,10.0,20.0
AG,MU,8482.901555369772,17.0,27.0
AG,MV,9065.343446255887,18.0,28.0
AG,MW,6879.077948211778,14.0,24.0
AG,MX,2670.079682243788,5.0,15.0
AG,MY,10596.572464595909,21.0,31.0
AG,MZ,7053.50655939277,14.0,24.0
AG,NA,6083.465732007653,12.0,22.0
AG,NC,9338.29874425807,19.0,29.0
AG,NE,4579.712912761169,9.0,19.0
AG,NF,9191.803222765227,18.0,28.0
AG,NG,4752.599945647944,10.0,20.0
AG,NI,1588.2013096084254,3.0,13.0
AG,NL,4325.816425400795,9.0,19.0
AG,NO,4527.007801638088,9.0,19.0
AG,NP,8557.271206964195,17.0,27.0
AG,NR,8933.150874430929,18.0,28.0
AG,NU,7744.733630001437,15.0,25.0
AG,NZ,8711.697020534943,17.0,27.0
AG,OM,7450.007287867823,15.0,25.0
AG,PA,1406.7208399122505,3.0,13.0
AG,PE,2026.1130942343166,4.0,14.0
AG,PF,6420.882952465522,13.0,23.0
AG,PG,10546.05335573583,21.0,31.0
AG,PH,10353.81869367218,21.0,31.0
AG,PK,7822.817835038109,16.0,26.0
AG,PL,4913.161098011094,10.0,20.0
AG,PM,2088.5598588676926,4.0,14.0
AG,PN,5276.966003774876,11.0,21.0
AG,PR,325.64134576216577,1.0,11.0
AG,PS,5996.628017688548,12.0,22.0
AG,PT,3546.291199919458,7.0,17.0
AG,PW,10403.33191449599,21.0,31.0
AG,PY,2807.6499286569883,6.0,16.0
AG,QA,7062.65227825236,14.0,24.0
AG,RE,8360.918740668354,17.0,27.0
AG,RO,5224.740104082235,10.0,20.0
AG,RS,5053.622553776811,10.0,20.0
AG,RU,6960.8229292133865,14.0,24.0
AG,RW,6368.017911678753,13.0,23.0
AG,SA,6754.29318468913,14.0,24.0
AG,SB,9576.149592410951,19.0,29.0
AG,SC,8114.104574541317,16.0,26.0
AG,SD,6089.496491288424,12.0,22.0
AG,SE,4872.431721839104,10.0,20.0
AG,SG,10830.947557531168,22.0,32.0
AG,SH,4502.992400470247,9.0,19.0
AG,SI,4748.195732943822,9.0,19.0
AG,SJ,5000.674197272649,10.0,20.0
AG,SK,4955.323936447976,10.0,20.0
AG,SL,3413.2367402733826,7.0,17.0
AG,SM,4630.730324077887,9.0,19.0
AG,SN,3145.4925019491156,6.0,16.0
AG,SO,7291.728790528852,15.0,25.0
AG,SR,988.5837830461431,2.0,12.0
AG,ST,4791.327059863544,10.0,20.0
AG,SV,1817.5215972149008,4.0,14.0
AG,SY,6137.460715251649,12.0,22.0
AG,SZ,6933.6382729757415,14.0,24.0
AG,TC,725.9525433061556,1.0,11.0
AG,TD,5300.467502079766,11.0,21.0
AG,TF,8930.308156585143,18.0,28.0
AG,TG,4242.574242701039,8.0,18.0
AG,TH,9877.173190073394,20.0,30.0
AG,TJ,7525.833703301053,15.0,25.0
AG,TK,7717.212262196865,15.0,25.0
AG,TL,11677.825705808968,23.0,33.0
AG,TM,7024.469672827838,14.0,24.0
AG,TN,4513.071594687394,9.0,19.0
AG,TO,8110.89082383705,16.0,26.0
AG,TR,5848.162815093799,12.0,22.0
AG,TT,441.73555508242544,1.0,11.0
AG,TV,8376.581041242887,17.0,27.0
AG,TW,9614.524874601648,19.0,29.0
AG,TZ,6787.062458033358,14.0,24.0
AG,UA,5475.698468739364,11.0,21.0
AG,UG,6460.354506786996,13.0,23.0
AG,US,2482.322410616455,5.0,15.0
AG,UY,3449.0376413223635,7.0,17.0
AG,UZ,7143.539404550037,14.0,24.0
AG,VA,4636.344439349931,9.0,19.0
AG,VC,283.7013465013579,1.0,11.0
AG,VE,803.088173657415,2.0,12.0
AG,VG,209.38445661486412,0.0,10.0
AG,VI,222.2420847334747,0.0,10.0
AG,VN,10182.604387182622,20.0,30.0
AG,VU,9208.39371680826,18.0,28.0
AG,WF,8144.245765788495,16.0,26.0
AG,WS,7813.249394453906,16.0,26.0
AG,XK,5061.839815887033,10.0,20.0
AG,YE,7182.170948843221,14.0,24.0
AG,YT,7579.508503303751,15.0,25.0
AG,ZA,6510.086438490493,13.0,23.0
AG,ZM,6459.683748175655,13.0,23.0
AG,ZW,6657.135235996092,13.0,23.0
AI,AD,4095.9750746659697,8.0,18.0
AI,AE,7301.761576574318,15.0,25.0
AI,AF,7592.290260572788,15.0,25.0
AI,AG,115.91945044981512,0.0,10.0
AI,AL,5053.680283027362,10.0,20.0
AI,AM,6315.959203307275,13.0,23.0
AI,AN,575.2497838771117,1.0,11.0
AI,AO,5877.786588426265,12.0,22.0
AI,AQ,6985.572690374141,14.0,24.0
AI,AR,3913.3813920173297,8.0,18.0
AI,AS,7622.10466777387,15.0,25.0
AI,AT,4725.921390203918,9.0,19.0
AI,AU,11252.476444166934,23.0,33.0
AI,AW,605.0962151311479,1.0,11.0
AI,AZ,6434.003450332205,13.0,23.0
AI,BA,4900.113720049403,10.0,20.0
AI,BB,419.0027204589852,1.0,11.0
AI,BD,9031.804936438566,18.0,28.0
AI,BE,4272.003442481235,9.0,19.0
AI,BF,4103.8129955654285,8.0,18.0
AI,BG,5300.561027373477,11.0,21.0
AI,BH,7042.698050331463,14.0,24.0
AI,BI,6487.081599865594,13.0,23.0
AI,BJ,4410.370607618609,9.0,19.0
AI,BM,979.9236194078314,2.0,12.0
AI,BN,10857.38591609641,22.0,32.0
AI,BO,2384.725293437897,5.0,15.0
AI,BR,2367.4333215973684,5.0,15.0
AI,BS,1032.6824367776371,2.0,12.0
AI,BT,8813.027356103219,18.0,28.0
AI,BV,6352.207523640854,13.0,23.0
AI,BW,6552.720959077488,13.0,23.0
AI,BY,5250.788457946971,11.0,21.0
AI,BZ,1673.950116251544,3.0,13.0
AI,CA,3443.1693526583094,7.0,17.0
AI,CC,11036.46621886498,22.0,32.0
AI,CD,5967.232545919842,12.0,22.0
AI,CF,5684.362005931057,11.0,21.0
AI,CG,5495.148610897116,11.0,21.0
AI,CH,4430.48007698976,9.0,19.0
AI,CI,3928.6988372766637,8.0,18.0
AI,CK,7083.100310410113,14.0,24.0
AI,CL,3764.9613814609415,8.0,18.0
AI,CM,5106.522663320251,10.0,20.0
AI,CN,8608.271468530313,17.0,27.0
AI,CO,1210.2523924621312,2.0,12.0
AI,CR,1503.4932379142058,3.0,13.0
AI,CU,982.3719222058921,2.0,12.0
AI,CV,2578.8628926960164,5.0,15.0
AI,CX,11512.945018908711,23.0,33.0
AI,CY,5853.750586128247,12.0,22.0
AI,CZ,4757.835123848892,10.0,20.0
AI,DE,4535.026535639367,9.0,19.0
AI,DJ,6962.516874235315,14.0,24.0
AI,DK,4511.0766764517,9.0,19.0
AI,DM,224.0073821817059,0.0,10.0
AI,DO,466.21003144077525,1.0,11.0
AI,DZ,4123.242208383973,8.0,18.0
AI,EC,1725.1611904187002,3.0,13.0
AI,EE,5080.762871039018,10.0,20.0
AI,EG,5886.0760394984745,12.0,22.0
AI,EH,3242.1552894390547,6.0,16.0
AI,ER,6702.667522408147,13.0,23.0
AI,ES,3809.394258244217,8.0,18.0
AI,ET,6895.3038392947155,14.0,24.0
AI,FI,5073.83398677649,10.0,20.0
AI,FJ,8336.237170659775,17.0,27.0
AI,FK,4842.434718637706,10.0,20.0
AI,FM,9539.583493650176,19.0,29.0
AI,FO,4030.224795062044,8.0,18.0
AI,FR,4143.0956859213875,8.0,18.0
AI,GA,5232.072238173364,10.0,20.0
AI,GB,4006.41845983341,8.0,18.0
AI,GD,423.0486496230498,1.0,11.0
AI,GE,6171.346745892518,12.0,22.0
AI,GF,1194.2560266952196,2.0,12.0
AI,GG,3951.8219306398637,8.0,18.0
AI,GH,4217.373251617839,8.0,18.0
AI,GI,3700.3670057200347,7.0,17.0
AI,GL,3787.4532304849604,8.0,18.0
AI,GM,3183.316752580834,6.0,16.0
AI,GN,3610.2681977294574,7.0,17.0
AI,GP,107.25774440249415,0.0,10.0
AI,GQ,5089.709251309326,10.0,20.0
AI,GR,5165.971197731387,10.0,20.0
AI,GS,5257.976437861035,11.0,21.0
AI,GT,1800.9505020891143,4.0,14.0
AI,GU,9540.170452694347,19.0,29.0
AI,GW,3217.786719360554,6.0,16.0
AI,GY,964.4665455077626,2.0,12.0
AI,GZ,5986.526677169863,12.0,22.0
AI,HK,9623.979990204749,19.0,29.0
AI,HM,9094.92624532674,18.0,28.0
AI,HN,1546.5506512675045,3.0,13.0
AI,HR,4769.8333290183755,10.0,20.0
AI,HT,605.7120349121111,1.0,11.0
AI,HU,4959.076397302036,10.0,20.0
AI,ID,11215.231387951577,22.0,32.0
AI,IE,3782.522699218496,8.0,18.0
AI,IL,6023.879491789655,12.0,22.0
AI,IM,3943.1977955143598,8.0,18.0
AI,IN,8721.476546316013,17.0,27.0
AI,IO,9296.048241737846,19.0,29.0
AI,IQ,6446.784403732678,13.0,23.0
AI,IR,6988.3989995799675,14.0,24.0
AI,IS,3806.667004903158,8.0,18.0
AI,IT,4657.436108954747,9.0,19.0
AI,JE,3968.8711446929465,8.0,18.0
AI,JM,933.9230130262556,2.0,12.0
AI,JO,6112.097697958349,12.0,22.0
AI,JP,8426.519719401706,17.0,27.0
AI,KE,6938.7555805907095,14.0,24.0
AI,KG,7523.472177049522,15.0,25.0
AI,KH,10159.298226041492,20.0,30.0
AI,KI,7318.888234657566,15.0,25.0
AI,KM,7571.549454152906,15.0,25.0
AI,KN,62.5006178537376,0.0,10.0
AI,KP,8333.828346178723,17.0,27.0
AI,KR,8630.295869614329,17.0,27.0
AI,KW,6765.13711692567,14.0,24.0
AI,KY,1147.043881323027,2.0,12.0
AI,KZ,6918.347530379279,14.0,24.0
AI,LA,9629.83780564668,19.0,29.0
AI,LB,6013.528913762956,12.0,22.0
AI,LC,328.58106346414496,1.0,11.0
AI,LI,4493.108008528199,9.0,19.0
AI,LK,9382.46363772079,19.0,29.0
AI,LR,3697.554922752153,7.0,17.0
AI,LS,6907.776242032708,14.0,24.0
AI,LT,5072.132126715249,10.0,20.0
AI,LU,4341.560187112995,9.0,19.0
AI,LV,5082.734249571916,10.0,20.0
AI,LY,5085.919785799531,10.0,20.0
AI,MA,3588.777406767842,7.0,17.0
AI,MC,4390.657988081895,9.0,19.0
AI,MD,5364.362587788719,11.0,21.0
AI,ME,4996.130664044891,10.0,20.0
AI,MG,7878.981323104743,16.0,26.0
AI,MH,8345.381116012524,17.0,27.0
AI,MK,5128.603208466106,10.0,20.0
AI,ML,3866.3355364290614,8.0,18.0
AI,MM,9322.198746913731,19.0,29.0
AI,MN,7866.710092822966,16.0,26.0
AI,MO,9634.739027034475,19.0,29.0
AI,MP,9310.623021470248,19.0,29.0
AI,MQ,281.95817355372714,1.0,11.0
AI,MR,3383.499563102326,7.0,17.0
AI,MS,117.48152527063495,0.0,10.0
AI,MT,4799.915579185595,10.0,20.0
AI,MU,8582.670735638272,17.0,27.0
AI,MV,9114.596686349476,18.0,28.0
AI,MW,6976.340167429907,14.0,24.0
AI,MX,2567.440901320601,5.0,15.0
AI,MY,10582.172568323293,21.0,31.0
AI,MZ,7155.90720075474,14.0,24.0
AI,NA,6192.963672110012,12.0,22.0
AI,NC,9273.441169942824,19.0,29.0
AI,NE,4644.888823267409,9.0,19.0
AI,NF,9147.05411409181,18.0,28.0
AI,NG,4831.640554845767,10.0,20.0
AI,NI,1518.1418617536817,3.0,13.0
AI,NL,4317.867431139189,9.0,19.0
AI,NO,4501.127817938324,9.0,19.0
AI,NP,8541.003623773478,17.0,27.0
AI,NR,8832.530240915035,18.0,28.0
AI,NU,7682.892078565931,15.0,25.0
AI,NZ,8695.387651817136,17.0,27.0
AI,OM,7481.397176767679,15.0,25.0
AI,PA,1364.0720770398027,3.0,13.0
AI,PE,2061.7174898297303,4.0,14.0
AI,PF,6365.547215656597,13.0,23.0
AI,PG,10439.551191885814,21.0,31.0
AI,PH,10262.791691167222,21.0,31.0
AI,PK,7824.253732232091,16.0,26.0
AI,PL,4905.961237335837,10.0,20.0
AI,PM,2021.692916065763,4.0,14.0
AI,PN,5248.401813644751,10.0,20.0
AI,PR,231.1112725032615,0.0,10.0
AI,PS,6023.941254160517,12.0,22.0
AI,PT,3565.4749540473454,7.0,17.0
AI,PW,10289.589228729095,21.0,31.0
AI,PY,2895.500289936268,6.0,16.0
AI,QA,7091.183391804615,14.0,24.0
AI,RE,8461.922278714463,17.0,27.0
AI,RO,5228.945245617616,10.0,20.0
AI,RS,5062.7889862959955,10.0,20.0
AI,RU,6889.728255802112,14.0,24.0
AI,RW,6453.373518120933,13.0,23.0
AI,SA,6790.079710018876,14.0,24.0
AI,SB,9485.519443097575,19.0,29.0
AI,SC,8191.864933306246,16.0,26.0
AI,SD,6152.993600857811,12.0,22.0
AI,SE,4847.873424232032,10.0,20.0
AI,SG,10817.113874841501,22.0,32.0
AI,SH,4618.26743261353,9.0,19.0
AI,SI,4753.802968657848,10.0,20.0
AI,SJ,4941.564170098861,10.0,20.0
AI,SK,4954.9558188126875,10.0,20.0
AI,SL,3502.029888319139,7.0,17.0
AI,SM,4641.361917335117,9.0,19.0
AI,SN,3224.4180414213297,6.0,16.0
AI,SO,7358.8002898750765,15.0,25.0
AI,SR,1096.8074732927666,2.0,12.0
AI,ST,4883.538563791404,10.0,20.0
AI,SV,1740.7619978416649,3.0,13.0
AI,SY,6157.3446632974355,12.0,22.0
AI,SZ,7043.0992578327805,14.0,24.0
AI,TC,615.4536191408481,1.0,11.0
AI,TD,5365.099642798784,11.0,21.0
AI,TF,9045.414882441553,18.0,28.0
AI,TG,4325.606304890938,9.0,19.0
AI,TH,9843.69296339806,20.0,30.0
AI,TJ,7511.223114076298,15.0,25.0
AI,TK,7637.775054438496,15.0,25.0
AI,TL,11562.075242840187,23.0,33.0
AI,TM,7021.619314758037,14.0,24.0
AI,TN,4545.785930110499,9.0,19.0
AI,TO,8051.2138916902995,16.0,26.0
AI,TR,5862.2260925339715,12.0,22.0
AI,TT,534.6254670970851,1.0,11.0
AI,TV,8289.894733156309,17.0,27.0
AI,TW,9527.817256160433,19.0,29.0
AI,TZ,6876.090447150384,14.0,24.0
AI,UA,5473.079386757093,11.0,21.0
AI,UG,6540.1812934947075,13.0,23.0
AI,US,2366.5983462674253,5.0,15.0
AI,UY,3539.1325661457886,7.0,17.0
AI,UZ,7131.966845529628,14.0,24.0
AI,VA,4651.418516243274,9.0,19.0
AI,VC,380.70123213444316,1.0,11.0
AI,VE,848.8940763446066,2.0,12.0
AI,VG,103.99014590655335,0.0,10.0
AI,VI,120.17521684448393,0.0,10.0
AI,VN,10129.960169400796,20.0,30.0
AI,VU,9131.756244070182,18.0,28.0
AI,WF,8070.412543342704,16.0,26.0
AI,WS,7741.360168164876,15.0,25.0
AI,XK,5073.969767832978,10.0,20.0
AI,YE,7230.179628808585,14.0,24.0
AI,YT,7673.00340351714,15.0,25.0
AI,ZA,6622.92913136935,13.0,23.0
AI,ZM,6558.75680560919,13.0,23.0
AI,ZW,6761.341555821838,14.0,24.0
AL,AD,958.4774921700485,2.0,12.0
AL,AE,2295.518195635275,5.0,15.0
AL,AF,2618.543297751731,5.0,15.0
AL,AG,5038.36827929202,10.0,20.0
AL,AI,5053.680283027362,10.0,20.0
AL,AM,1302.1820957591879,3.0,13.0
AL,AN,5625.266612460057,11.0,21.0
AL,AO,3620.416499092493,7.0,17.0
AL,AQ,8095.260370949127,16.0,26.0
AL,AR,7613.004615471295,15.0,25.0
AL,AS,10478.958791324327,21.0,31.0
AL,AT,519.6488927323422,1.0,11.0
AL,AU,8541.077903743097,17.0,27.0
AL,AW,5658.687430430603,11.0,21.0
AL,AZ,1432.593034423681,3.0,13.0
AL,BA,229.09087193917543,0.0,10.0
AL,BB,5090.256087511391,10.0,20.0
AL,BD,4154.468481374559,8.0,18.0
AL,BE,990.6953805454066,2.0,12.0
AL,BF,2391.2433964596066,5.0,15.0
AL,BG,294.22047153320364,1.0,11.0
AL,BH,2029.8674607941944,4.0,14.0
AL,BI,3137.3053623270102,6.0,16.0
AL,BJ,2455.68476185679,5.0,15.0
AL,BM,4554.123363837189,9.0,19.0
AL,BN,6248.612862344236,12.0,22.0
AL,BO,6638.820875710372,13.0,23.0
AL,BR,5970.524845975955,12.0,22.0
AL,BS,5467.035864341927,11.0,21.0
